Date,USD/INR
24-02-1992,25.9
25-02-1992,25.85
26-02-1992,25.75
27-02-1992,25.75
28-02-1992,26.2
02-03-1992,26.3
03-03-1992,27.9
04-03-1992,27.9
05-03-1992,28.05
06-03-1992,27.9
09-03-1992,27.95
10-03-1992,27.8
11-03-1992,27.85
12-03-1992,28.1
13-03-1992,28.2
16-03-1992,28.58
17-03-1992,28.48
18-03-1992,28.6
19-03-1992,28.6
20-03-1992,28.75
23-03-1992,29.25
24-03-1992,29.25
25-03-1992,29
26-03-1992,29
27-03-1992,29.05
30-03-1992,28.7
31-03-1992,29.1
01-04-1992,29
02-04-1992,28.95
03-04-1992,29
06-04-1992,29
07-04-1992,28.9
08-04-1992,29.05
09-04-1992,29
10-04-1992,29
13-04-1992,29.05
14-04-1992,28.95
15-04-1992,28.97
16-04-1992,28.98
17-04-1992,28.99
20-04-1992,
21-04-1992,28.7
22-04-1992,28.85
23-04-1992,28.78
24-04-1992,28.75
27-04-1992,28.8
28-04-1992,28.7
29-04-1992,28.7
30-04-1992,28.7
01-05-1992,28.4
04-05-1992,28.6
05-05-1992,28.7
06-05-1992,28.7
07-05-1992,28.7
08-05-1992,28.7
11-05-1992,28.35
12-05-1992,28.45
13-05-1992,28.35
14-05-1992,28.3
15-05-1992,28.4
18-05-1992,28.45
19-05-1992,28.2
20-05-1992,28.25
21-05-1992,28.53
22-05-1992,28.65
25-05-1992,
26-05-1992,28.78
27-05-1992,28.82
28-05-1992,28.75
29-05-1992,28.75
01-06-1992,28.7
02-06-1992,28.65
03-06-1992,28.7
04-06-1992,28.7
05-06-1992,28.68
08-06-1992,28.7
09-06-1992,28.45
10-06-1992,28.45
11-06-1992,28.45
12-06-1992,28.45
15-06-1992,28.45
16-06-1992,28.45
17-06-1992,28.45
18-06-1992,28.45
19-06-1992,28.38
22-06-1992,28.3
23-06-1992,28.35
24-06-1992,28.3
25-06-1992,28.4
26-06-1992,28.45
29-06-1992,28.8
30-06-1992,28.7
01-07-1992,28.65
02-07-1992,28.55
03-07-1992,28.5
06-07-1992,28.58
07-07-1992,28.6
08-07-1992,28.65
09-07-1992,28.65
10-07-1992,28.65
13-07-1992,28.65
14-07-1992,28.65
15-07-1992,28.65
16-07-1992,28.65
17-07-1992,28.55
20-07-1992,28.55
21-07-1992,28.55
22-07-1992,28.5
23-07-1992,28.45
24-07-1992,28.52
27-07-1992,28.5
28-07-1992,28.48
29-07-1992,28.48
30-07-1992,28.48
31-07-1992,28.48
03-08-1992,28.45
04-08-1992,28.45
05-08-1992,28.45
06-08-1992,28.42
07-08-1992,28.42
10-08-1992,28.42
11-08-1992,28.45
12-08-1992,28.4
13-08-1992,28.45
14-08-1992,28.45
17-08-1992,28.45
18-08-1992,28.45
19-08-1992,28.48
20-08-1992,28.48
21-08-1992,28.48
24-08-1992,28.48
25-08-1992,28.48
26-08-1992,28.48
27-08-1992,28.5
28-08-1992,28.63
31-08-1992,
01-09-1992,28.48
02-09-1992,28.48
03-09-1992,28.48
04-09-1992,28.48
07-09-1992,
08-09-1992,28.48
09-09-1992,28.48
10-09-1992,28.45
11-09-1992,28.45
14-09-1992,28.48
15-09-1992,28.48
16-09-1992,28.48
17-09-1992,28.48
18-09-1992,28.48
21-09-1992,28.48
22-09-1992,28.48
23-09-1992,28.48
24-09-1992,28.48
25-09-1992,28.48
28-09-1992,28.48
29-09-1992,28.45
30-09-1992,28.48
01-10-1992,28.48
02-10-1992,28.48
05-10-1992,28.48
06-10-1992,28.45
07-10-1992,28.45
08-10-1992,28.45
09-10-1992,28.45
12-10-1992,
13-10-1992,28.45
14-10-1992,28.45
15-10-1992,28.45
16-10-1992,28.48
19-10-1992,28.5
20-10-1992,28.5
21-10-1992,28.48
22-10-1992,28.48
23-10-1992,28.58
26-10-1992,28.48
27-10-1992,28.48
28-10-1992,28.48
29-10-1992,28.48
30-10-1992,28.48
02-11-1992,28.48
03-11-1992,28.45
04-11-1992,28.45
05-11-1992,28.45
06-11-1992,28.45
09-11-1992,28.48
10-11-1992,28.47
11-11-1992,
12-11-1992,28.45
13-11-1992,28.45
16-11-1992,28.45
17-11-1992,28.48
18-11-1992,28.48
19-11-1992,28.48
20-11-1992,28.48
23-11-1992,28.48
24-11-1992,28.45
25-11-1992,28.5
26-11-1992,
27-11-1992,28.53
30-11-1992,28.54
01-12-1992,28.6
02-12-1992,28.75
03-12-1992,28.75
04-12-1992,28.95
07-12-1992,29.05
08-12-1992,29.05
09-12-1992,29.08
10-12-1992,29.1
11-12-1992,29.16
14-12-1992,29.06
15-12-1992,29
16-12-1992,29
17-12-1992,28.98
18-12-1992,29
21-12-1992,29
22-12-1992,29
23-12-1992,29
24-12-1992,29
25-12-1992,
28-12-1992,29
29-12-1992,29
30-12-1992,29
31-12-1992,29
01-01-1993,
04-01-1993,29
05-01-1993,29
06-01-1993,29
07-01-1993,29
08-01-1993,29
11-01-1993,29.02
12-01-1993,29
13-01-1993,29
14-01-1993,29
15-01-1993,29
18-01-1993,
19-01-1993,29
20-01-1993,29
21-01-1993,29
22-01-1993,29
25-01-1993,29.05
26-01-1993,29.05
27-01-1993,29.2
28-01-1993,29.3
29-01-1993,29.2
01-02-1993,29.35
02-02-1993,29.35
03-02-1993,29.55
04-02-1993,29.6
05-02-1993,29.9
08-02-1993,29.9
09-02-1993,30.05
10-02-1993,30.2
11-02-1993,30.5
12-02-1993,30.4
15-02-1993,
16-02-1993,30.2
17-02-1993,30.05
18-02-1993,30.18
19-02-1993,30.18
22-02-1993,30.28
23-02-1993,30.28
24-02-1993,30.18
25-02-1993,30.38
26-02-1993,30.27
01-03-1993,33.5
02-03-1993,32.8
03-03-1993,32.3
04-03-1993,32.3
05-03-1993,32.1
08-03-1993,32
09-03-1993,31.8
10-03-1993,31.8
11-03-1993,31.9
12-03-1993,31.8
15-03-1993,31.8
16-03-1993,31.9
17-03-1993,31.8
18-03-1993,31.8
19-03-1993,31.75
22-03-1993,31.75
23-03-1993,31.75
24-03-1993,31.75
25-03-1993,31.75
26-03-1993,31.75
29-03-1993,31.5
30-03-1993,31.5
31-03-1993,31.5
01-04-1993,31.5
02-04-1993,31.6
05-04-1993,31.6
06-04-1993,31.6
07-04-1993,31.6
08-04-1993,31.6
09-04-1993,31.6
12-04-1993,
13-04-1993,31.6
14-04-1993,31.7
15-04-1993,31.6
16-04-1993,31.6
19-04-1993,31.6
20-04-1993,31.6
21-04-1993,31.6
22-04-1993,31.6
23-04-1993,31.6
26-04-1993,31.6
27-04-1993,31.65
28-04-1993,31.65
29-04-1993,31.65
30-04-1993,31.65
03-05-1993,31.65
04-05-1993,31.6
05-05-1993,31.6
06-05-1993,31.6
07-05-1993,31.6
10-05-1993,31.6
11-05-1993,31.6
12-05-1993,31.6
13-05-1993,31.6
14-05-1993,31.6
17-05-1993,31.6
18-05-1993,31.6
19-05-1993,31.6
20-05-1993,31.6
21-05-1993,31.6
24-05-1993,31.6
25-05-1993,31.6
26-05-1993,31.6
27-05-1993,31.7
28-05-1993,31.7
31-05-1993,
01-06-1993,31.7
02-06-1993,31.7
03-06-1993,31.7
04-06-1993,31.7
07-06-1993,31.7
08-06-1993,31.7
09-06-1993,31.7
10-06-1993,31.7
11-06-1993,31.7
14-06-1993,31.7
15-06-1993,31.7
16-06-1993,31.7
17-06-1993,31.7
18-06-1993,31.7
21-06-1993,31.7
22-06-1993,31.6
23-06-1993,31.6
24-06-1993,31.6
25-06-1993,31.6
28-06-1993,31.6
29-06-1993,31.6
30-06-1993,31.6
01-07-1993,31.6
02-07-1993,31.6
05-07-1993,
06-07-1993,31.6
07-07-1993,31.6
08-07-1993,31.6
09-07-1993,31.6
12-07-1993,31.6
13-07-1993,31.6
14-07-1993,31.6
15-07-1993,31.6
16-07-1993,31.6
19-07-1993,31.6
20-07-1993,31.6
21-07-1993,31.6
22-07-1993,31.6
23-07-1993,31.6
26-07-1993,31.6
27-07-1993,31.6
28-07-1993,31.6
29-07-1993,31.6
30-07-1993,31.6
02-08-1993,31.6
03-08-1993,31.6
04-08-1993,31.6
05-08-1993,31.6
06-08-1993,31.6
09-08-1993,31.6
10-08-1993,31.6
11-08-1993,31.6
12-08-1993,31.63
13-08-1993,31.63
16-08-1993,31.63
17-08-1993,31.63
18-08-1993,31.63
19-08-1993,31.63
20-08-1993,31.63
23-08-1993,31.48
24-08-1993,31.63
25-08-1993,31.63
26-08-1993,31.63
27-08-1993,31.63
30-08-1993,31.63
31-08-1993,31.63
01-09-1993,31.63
02-09-1993,31.63
03-09-1993,31.63
06-09-1993,
07-09-1993,31.63
08-09-1993,31.63
09-09-1993,31.63
10-09-1993,31.63
13-09-1993,31.63
14-09-1993,31.63
15-09-1993,31.63
16-09-1993,31.53
17-09-1993,31.53
20-09-1993,31.53
21-09-1993,31.53
22-09-1993,31.53
23-09-1993,31.53
24-09-1993,31.53
27-09-1993,31.53
28-09-1993,31.53
29-09-1993,31.53
30-09-1993,31.53
01-10-1993,31.53
04-10-1993,31.53
05-10-1993,31.53
06-10-1993,31.53
07-10-1993,31.53
08-10-1993,31.53
11-10-1993,
12-10-1993,31.53
13-10-1993,31.53
14-10-1993,31.53
15-10-1993,31.53
18-10-1993,31.53
19-10-1993,31.53
20-10-1993,31.53
21-10-1993,31.53
22-10-1993,31.53
25-10-1993,31.43
26-10-1993,31.43
27-10-1993,31.43
28-10-1993,31.43
29-10-1993,31.43
01-11-1993,31.43
02-11-1993,31.43
03-11-1993,31.43
04-11-1993,31.43
05-11-1993,31.43
08-11-1993,31.43
09-11-1993,31.43
10-11-1993,31.43
11-11-1993,
12-11-1993,31.43
15-11-1993,31.43
16-11-1993,31.43
17-11-1993,31.43
18-11-1993,31.43
19-11-1993,31.44
22-11-1993,31.44
23-11-1993,31.44
24-11-1993,31.44
25-11-1993,
26-11-1993,31.44
29-11-1993,31.44
30-11-1993,31.44
01-12-1993,31.44
02-12-1993,31.44
03-12-1993,31.44
06-12-1993,31.44
07-12-1993,31.44
08-12-1993,31.44
09-12-1993,31.44
10-12-1993,31.44
13-12-1993,31.44
14-12-1993,31.44
15-12-1993,31.44
16-12-1993,31.44
17-12-1993,31.44
20-12-1993,31.44
21-12-1993,31.44
22-12-1993,31.44
23-12-1993,31.44
24-12-1993,31.44
27-12-1993,31.44
28-12-1993,31.44
29-12-1993,31.44
30-12-1993,31.44
31-12-1993,31.44
03-01-1994,31.44
04-01-1994,31.44
05-01-1994,31.44
06-01-1994,31.44
07-01-1994,31.44
10-01-1994,31.44
11-01-1994,31.44
12-01-1994,31.44
13-01-1994,31.44
14-01-1994,31.44
17-01-1994,
18-01-1994,31.44
19-01-1994,31.44
20-01-1994,31.44
21-01-1994,31.44
24-01-1994,31.44
25-01-1994,31.44
26-01-1994,31.44
27-01-1994,31.44
28-01-1994,31.44
31-01-1994,31.44
01-02-1994,31.44
02-02-1994,31.44
03-02-1994,31.44
04-02-1994,31.44
07-02-1994,31.44
08-02-1994,31.44
09-02-1994,31.44
10-02-1994,31.44
11-02-1994,31.44
14-02-1994,31.44
15-02-1994,31.44
16-02-1994,31.44
17-02-1994,31.44
18-02-1994,31.37
21-02-1994,
22-02-1994,31.44
23-02-1994,31.44
24-02-1994,31.75
25-02-1994,31.44
28-02-1994,31.37
01-03-1994,31.72
02-03-1994,31.4
03-03-1994,31.44
04-03-1994,31.4
07-03-1994,31.38
08-03-1994,31.44
09-03-1994,31.44
10-03-1994,31.3725
11-03-1994,31.44
14-03-1994,31.44
15-03-1994,31.37
16-03-1994,31.375
17-03-1994,31.37
18-03-1994,31.43
21-03-1994,31.38
22-03-1994,31.4
23-03-1994,31.42
24-03-1994,31.42
25-03-1994,31.37
28-03-1994,31.37
29-03-1994,31.37
30-03-1994,31.42
31-03-1994,31.37
01-04-1994,31.42
04-04-1994,31.42
05-04-1994,31.37
06-04-1994,31.37
07-04-1994,31.37
08-04-1994,31.37
11-04-1994,31.42
12-04-1994,31.42
13-04-1994,31.42
14-04-1994,31.42
15-04-1994,31.37
18-04-1994,31.37
19-04-1994,31.37
20-04-1994,31.42
21-04-1994,31.37
22-04-1994,31.37
25-04-1994,31.42
26-04-1994,31.37
27-04-1994,31.42
28-04-1994,31.37
29-04-1994,31.37
02-05-1994,31.38
03-05-1994,31.37
04-05-1994,31.37
05-05-1994,31.37
06-05-1994,31.38
09-05-1994,31.37
10-05-1994,31.37
11-05-1994,31.37
12-05-1994,31.3725
13-05-1994,31.37
16-05-1994,31.38
17-05-1994,31.3725
18-05-1994,31.375
19-05-1994,31.42
20-05-1994,31.3725
23-05-1994,31.3725
24-05-1994,31.375
25-05-1994,31.3725
26-05-1994,31.3725
27-05-1994,31.375
30-05-1994,
31-05-1994,31.3725
01-06-1994,31.38
02-06-1994,31.3725
03-06-1994,31.66
06-06-1994,31.37
07-06-1994,31.3725
08-06-1994,31.37
09-06-1994,31.3725
10-06-1994,31.37
13-06-1994,31.3725
14-06-1994,31.3725
15-06-1994,31.37
16-06-1994,31.37
17-06-1994,31.37
20-06-1994,31.37
21-06-1994,31.3725
22-06-1994,31.37
23-06-1994,31.3725
24-06-1994,31.37
27-06-1994,31.37
28-06-1994,31.37
29-06-1994,31.3725
30-06-1994,31.37
01-07-1994,31.3725
04-07-1994,
05-07-1994,31.3725
06-07-1994,31.3825
07-07-1994,31.3775
08-07-1994,31.375
11-07-1994,31.375
12-07-1994,31.37
13-07-1994,31.37
14-07-1994,31.3725
15-07-1994,31.3675
18-07-1994,31.37
19-07-1994,31.3725
20-07-1994,31.3725
21-07-1994,31.3775
22-07-1994,31.45
25-07-1994,31.37
26-07-1994,31.37
27-07-1994,31.3675
28-07-1994,31.37
29-07-1994,31.3725
01-08-1994,31.3725
02-08-1994,31.3725
03-08-1994,31.375
04-08-1994,31.375
05-08-1994,31.375
08-08-1994,31.37
09-08-1994,31.3725
10-08-1994,31.3725
11-08-1994,31.37
12-08-1994,31.3725
15-08-1994,31.375
16-08-1994,31.3725
17-08-1994,31.37
18-08-1994,31.3725
19-08-1994,31.375
22-08-1994,31.3675
23-08-1994,31.3675
24-08-1994,31.3775
25-08-1994,31.3725
26-08-1994,31.3725
29-08-1994,31.3775
30-08-1994,31.3725
31-08-1994,31.3725
01-09-1994,31.375
02-09-1994,31.3725
05-09-1994,
06-09-1994,31.3725
07-09-1994,31.375
08-09-1994,31.3725
09-09-1994,31.375
12-09-1994,31.3725
13-09-1994,31.3725
14-09-1994,31.3725
15-09-1994,31.375
16-09-1994,31.37
19-09-1994,31.3725
20-09-1994,31.37
21-09-1994,31.375
22-09-1994,31.375
23-09-1994,31.3725
26-09-1994,31.37
27-09-1994,31.3725
28-09-1994,31.37
29-09-1994,31.3675
30-09-1994,31.3675
03-10-1994,31.37
04-10-1994,31.375
05-10-1994,31.37
06-10-1994,31.375
07-10-1994,31.3725
10-10-1994,
11-10-1994,31.37
12-10-1994,31.37
13-10-1994,31.37
14-10-1994,31.3725
17-10-1994,31.37
18-10-1994,31.3725
19-10-1994,31.3725
20-10-1994,31.3725
21-10-1994,31.3725
24-10-1994,31.37
25-10-1994,31.37
26-10-1994,31.3725
27-10-1994,31.385
28-10-1994,31.37
31-10-1994,31.38
01-11-1994,31.39
02-11-1994,31.43
03-11-1994,31.405
04-11-1994,31.41
07-11-1994,31.435
08-11-1994,31.42
09-11-1994,31.425
10-11-1994,31.435
11-11-1994,
14-11-1994,31.385
15-11-1994,31.375
16-11-1994,31.3725
17-11-1994,31.3725
18-11-1994,31.3725
21-11-1994,31.37
22-11-1994,31.3675
23-11-1994,31.3725
24-11-1994,
25-11-1994,31.3775
28-11-1994,31.375
29-11-1994,31.39
30-11-1994,31.4
01-12-1994,31.4225
02-12-1994,31.39
05-12-1994,31.395
06-12-1994,31.385
07-12-1994,31.375
08-12-1994,31.3725
09-12-1994,31.3725
12-12-1994,31.3725
13-12-1994,31.3725
14-12-1994,31.37
15-12-1994,31.3725
16-12-1994,31.375
19-12-1994,31.405
20-12-1994,31.41
21-12-1994,31.4025
22-12-1994,31.405
23-12-1994,31.3925
26-12-1994,
27-12-1994,31.4125
28-12-1994,31.41
29-12-1994,31.3925
30-12-1994,31.3725
02-01-1995,
03-01-1995,31.3725
04-01-1995,31.37
05-01-1995,31.3675
06-01-1995,31.37
09-01-1995,31.3725
10-01-1995,31.37
11-01-1995,31.3675
12-01-1995,31.37
13-01-1995,31.3675
16-01-1995,
17-01-1995,31.375
18-01-1995,31.37
19-01-1995,31.3725
20-01-1995,31.3725
23-01-1995,31.375
24-01-1995,31.3775
25-01-1995,31.39
26-01-1995,31.375
27-01-1995,31.38
30-01-1995,31.38
31-01-1995,31.3775
01-02-1995,31.3725
02-02-1995,31.375
03-02-1995,31.3825
06-02-1995,31.37
07-02-1995,31.3725
08-02-1995,31.3675
09-02-1995,31.375
10-02-1995,31.375
13-02-1995,31.3725
14-02-1995,31.37
15-02-1995,31.375
16-02-1995,31.365
17-02-1995,31.37
20-02-1995,
21-02-1995,31.3875
22-02-1995,31.3775
23-02-1995,31.3825
24-02-1995,31.4
27-02-1995,31.395
28-02-1995,31.425
01-03-1995,31.415
02-03-1995,31.485
03-03-1995,31.365
06-03-1995,31.83
07-03-1995,31.9
08-03-1995,31.81
09-03-1995,31.685
10-03-1995,31.78
13-03-1995,31.8005
14-03-1995,31.835
15-03-1995,31.385
16-03-1995,31.455
17-03-1995,31.405
20-03-1995,31.5
21-03-1995,31.505
22-03-1995,31.565
23-03-1995,31.6
24-03-1995,31.62
27-03-1995,31.615
28-03-1995,31.55
29-03-1995,31.5
30-03-1995,31.455
31-03-1995,31.43
03-04-1995,31.47
04-04-1995,31.41
05-04-1995,31.445
06-04-1995,31.43
07-04-1995,31.41
10-04-1995,31.4
11-04-1995,31.4
12-04-1995,31.39
13-04-1995,31.36
14-04-1995,31.36
17-04-1995,31.41
18-04-1995,31.395
19-04-1995,31.4
20-04-1995,31.44
21-04-1995,31.425
24-04-1995,31.4
25-04-1995,31.38
26-04-1995,31.38
27-04-1995,31.39
28-04-1995,31.45
01-05-1995,31.44
02-05-1995,31.432
03-05-1995,31.43
04-05-1995,31.42
05-05-1995,31.42
08-05-1995,31.4
09-05-1995,31.39
10-05-1995,31.435
11-05-1995,31.38
12-05-1995,31.44
15-05-1995,31.45
16-05-1995,31.45
17-05-1995,31.44
18-05-1995,31.44
19-05-1995,31.42
22-05-1995,31.407
23-05-1995,31.387
24-05-1995,31.4
25-05-1995,31.41
26-05-1995,31.4
29-05-1995,
30-05-1995,31.3725
31-05-1995,31.43
01-06-1995,31.42
02-06-1995,31.44
05-06-1995,31.4
06-06-1995,31.4
07-06-1995,31.412
08-06-1995,31.41
09-06-1995,31.42
12-06-1995,31.42
13-06-1995,31.4
14-06-1995,31.4
15-06-1995,31.4
16-06-1995,31.4
19-06-1995,31.4
20-06-1995,31.4
21-06-1995,31.39
22-06-1995,31.38
23-06-1995,31.39
26-06-1995,31.377
27-06-1995,31.375
28-06-1995,31.407
29-06-1995,31.43
30-06-1995,31.41
03-07-1995,31.41
04-07-1995,
05-07-1995,31.38
06-07-1995,31.38
07-07-1995,31.39
10-07-1995,31.372
11-07-1995,31.402
12-07-1995,31.37
13-07-1995,31.372
14-07-1995,31.37
17-07-1995,31.38
18-07-1995,31.38
19-07-1995,31.39
20-07-1995,31.38
21-07-1995,31.37
24-07-1995,31.38
25-07-1995,31.377
26-07-1995,31.39
27-07-1995,31.387
28-07-1995,31.395
31-07-1995,31.43
01-08-1995,31.42
02-08-1995,31.42
03-08-1995,31.417
04-08-1995,31.42
07-08-1995,31.44
08-08-1995,31.45
09-08-1995,31.47
10-08-1995,31.45
11-08-1995,31.457
14-08-1995,31.495
15-08-1995,31.49
16-08-1995,31.62
17-08-1995,31.595
18-08-1995,31.59
21-08-1995,31.62
22-08-1995,31.63
23-08-1995,31.7
24-08-1995,31.82
25-08-1995,31.72
28-08-1995,31.85
29-08-1995,31.85
30-08-1995,31.83
31-08-1995,31.87
01-09-1995,31.925
04-09-1995,
05-09-1995,32.4
06-09-1995,32.29
07-09-1995,32.21
08-09-1995,32.26
11-09-1995,32.47
12-09-1995,32.71
13-09-1995,32.89
14-09-1995,34.05
15-09-1995,33.9
18-09-1995,33.78
19-09-1995,33.89
20-09-1995,33.84
21-09-1995,34
22-09-1995,33.82
25-09-1995,34
26-09-1995,33.92
27-09-1995,33.91
28-09-1995,33.99
29-09-1995,33.94
02-10-1995,33.92
03-10-1995,33.9
04-10-1995,33.82
05-10-1995,33.91
06-10-1995,33.91
09-10-1995,
10-10-1995,33.89
11-10-1995,33.87
12-10-1995,33.965
13-10-1995,34.35
16-10-1995,34.6
17-10-1995,34.85
18-10-1995,34.91
19-10-1995,35.09
20-10-1995,35.65
23-10-1995,35.65
24-10-1995,35.6
25-10-1995,35.6
26-10-1995,35.6
27-10-1995,35.5
30-10-1995,34.9
31-10-1995,34.3
01-11-1995,34.6
02-11-1995,34.5
03-11-1995,34.7
06-11-1995,34.77
07-11-1995,34.61
08-11-1995,34.35
09-11-1995,34.53
10-11-1995,34.56
13-11-1995,34.57
14-11-1995,34.59
15-11-1995,34.58
16-11-1995,34.81
17-11-1995,34.71
20-11-1995,34.82
21-11-1995,34.82
22-11-1995,34.83
23-11-1995,
24-11-1995,34.88
27-11-1995,34.93
28-11-1995,34.93
29-11-1995,34.91
30-11-1995,34.91
01-12-1995,34.93
04-12-1995,34.92
05-12-1995,34.87
06-12-1995,34.84
07-12-1995,34.84
08-12-1995,34.93
11-12-1995,34.84
12-12-1995,34.88
13-12-1995,34.96
14-12-1995,34.975
15-12-1995,34.97
18-12-1995,34.99
19-12-1995,34.98
20-12-1995,34.98
21-12-1995,35.03
22-12-1995,34.99
25-12-1995,
26-12-1995,35.01
27-12-1995,35.07
28-12-1995,35.14
29-12-1995,35.18
01-01-1996,
02-01-1996,35.21
03-01-1996,35.22
04-01-1996,35.32
05-01-1996,35.44
08-01-1996,35.85
09-01-1996,35.87
10-01-1996,35.8
11-01-1996,35.81
12-01-1996,35.78
15-01-1996,
16-01-1996,35.91
17-01-1996,35.86
18-01-1996,35.895
19-01-1996,35.91
22-01-1996,35.85
23-01-1996,35.76
24-01-1996,35.84
25-01-1996,36.06
26-01-1996,36.07
29-01-1996,35.99
30-01-1996,36.14
31-01-1996,36.46
01-02-1996,36.61
02-02-1996,36.8
05-02-1996,38.05
06-02-1996,37.75
07-02-1996,37.3
08-02-1996,37.2
09-02-1996,36.95
12-02-1996,36.97
13-02-1996,36.76
14-02-1996,36.52
15-02-1996,36.53
16-02-1996,36.55
19-02-1996,
20-02-1996,36.56
21-02-1996,36.63
22-02-1996,36.8
23-02-1996,36.28
26-02-1996,35.92
27-02-1996,35.57
28-02-1996,35.29
29-02-1996,34.85
01-03-1996,34.6
04-03-1996,34.55
05-03-1996,34.3
06-03-1996,34.12
07-03-1996,34.25
08-03-1996,34.2
11-03-1996,34.25
12-03-1996,34.13
13-03-1996,34.21
14-03-1996,34.15
15-03-1996,34.48
18-03-1996,35.2
19-03-1996,35.35
20-03-1996,35.5
21-03-1996,35
22-03-1996,34.6
25-03-1996,34.1
26-03-1996,34.1
27-03-1996,34.55
28-03-1996,34.2
29-03-1996,34.35
01-04-1996,34.25
02-04-1996,34.35
03-04-1996,34.2
04-04-1996,34.5
05-04-1996,34.2
08-04-1996,34.15
09-04-1996,34.15
10-04-1996,34.25
11-04-1996,34.3
12-04-1996,34.25
15-04-1996,34.5
16-04-1996,34.4
17-04-1996,34.25
18-04-1996,34.3
19-04-1996,34.25
22-04-1996,34.2
23-04-1996,34.3
24-04-1996,34.25
25-04-1996,34.35
26-04-1996,34.35
29-04-1996,34.28
30-04-1996,35
01-05-1996,34.8
02-05-1996,34.75
03-05-1996,34.65
06-05-1996,34.65
07-05-1996,34.45
08-05-1996,34.7
09-05-1996,35.2
10-05-1996,35.35
13-05-1996,35.4
14-05-1996,35
15-05-1996,34.9
16-05-1996,35
17-05-1996,35.1
20-05-1996,35.1
21-05-1996,35.2
22-05-1996,35.05
23-05-1996,35.1
24-05-1996,35.25
27-05-1996,
28-05-1996,35.18
29-05-1996,35.25
30-05-1996,35.24
31-05-1996,35.23
03-06-1996,35.1
04-06-1996,35.1
05-06-1996,35.06
06-06-1996,35
07-06-1996,35
10-06-1996,35
11-06-1996,35.05
12-06-1996,35.05
13-06-1996,35.1
14-06-1996,35.1
17-06-1996,35.1
18-06-1996,35.15
19-06-1996,35.1
20-06-1996,35.1
21-06-1996,35.05
24-06-1996,35.1
25-06-1996,35.1
26-06-1996,35.1
27-06-1996,35.2
28-06-1996,35.43
01-07-1996,35.1
02-07-1996,35.15
03-07-1996,35.15
04-07-1996,
05-07-1996,35.2
08-07-1996,35.45
09-07-1996,35.4
10-07-1996,35.45
11-07-1996,35.6
12-07-1996,35.6
15-07-1996,35.7
16-07-1996,35.95
17-07-1996,36
18-07-1996,35.83
19-07-1996,35.8
22-07-1996,35.75
23-07-1996,35.8
24-07-1996,35.75
25-07-1996,35.85
26-07-1996,35.8
29-07-1996,35.8
30-07-1996,36.85
31-07-1996,35.7
01-08-1996,35.65
02-08-1996,35.55
05-08-1996,35.8
06-08-1996,35.8
07-08-1996,35.8
08-08-1996,35.95
09-08-1996,35.9
12-08-1996,35.8
13-08-1996,35.8
14-08-1996,35.8
15-08-1996,35.8
16-08-1996,35.8
19-08-1996,35.8
20-08-1996,35.8
21-08-1996,35.7
22-08-1996,35.8
23-08-1996,35.8
26-08-1996,35.85
27-08-1996,35.85
28-08-1996,35.85
29-08-1996,35.85
30-08-1996,35.85
02-09-1996,
03-09-1996,35.75
04-09-1996,35.95
05-09-1996,35.95
06-09-1996,35.85
09-09-1996,35.85
10-09-1996,35.85
11-09-1996,35.85
12-09-1996,35.95
13-09-1996,35.85
16-09-1996,35.9
17-09-1996,35.9
18-09-1996,35.9
19-09-1996,35.85
20-09-1996,35.9
23-09-1996,35.85
24-09-1996,35.85
25-09-1996,35.85
26-09-1996,35.85
27-09-1996,35.85
30-09-1996,35.85
01-10-1996,35.85
02-10-1996,35.85
03-10-1996,35.8
04-10-1996,35.8
07-10-1996,35.85
08-10-1996,35.85
09-10-1996,35.85
10-10-1996,35.85
11-10-1996,35.7
14-10-1996,
15-10-1996,35.75
16-10-1996,35.75
17-10-1996,35.8
18-10-1996,35.73
21-10-1996,35.85
22-10-1996,35.85
23-10-1996,35.65
24-10-1996,35.75
25-10-1996,35.75
28-10-1996,35.8
29-10-1996,35.85
30-10-1996,35.85
31-10-1996,35.9
01-11-1996,35.84
04-11-1996,35.75
05-11-1996,35.74
06-11-1996,35.85
07-11-1996,35.85
08-11-1996,36.12
11-11-1996,
12-11-1996,35.9
13-11-1996,35.9
14-11-1996,36
15-11-1996,35.95
18-11-1996,35.85
19-11-1996,35.757
20-11-1996,35.7
21-11-1996,35.75
22-11-1996,35.75
25-11-1996,35.85
26-11-1996,35.9
27-11-1996,35.74
28-11-1996,
29-11-1996,35.747
02-12-1996,35.8
03-12-1996,35.75
04-12-1996,35.83
05-12-1996,35.87
06-12-1996,35.9
09-12-1996,35.922
10-12-1996,35.91
11-12-1996,35.9
12-12-1996,35.9
13-12-1996,35.9
16-12-1996,35.89
17-12-1996,35.85
18-12-1996,35.95
